plant_id,scientific_name,common_name,family,vernacular_names,medicinal_system,distribution_region,medicinal_use,parts_used,habit,nmpb_med_system_tag,nmpb_api_sanskrit_names,bsi_herbarium_uses_url,source_reference,plant_match_confidence,is_synthetic,source_bsi_s_no,source_nmpb_s_no
PLANT-2173,Trigonella incisa Benth.,Chainhari (Delhi),FABACEAE,Chainhari (Delhi),,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003357&column=szBarcode,BSI,SOURCE_ONLY,False,1807,
PLANT-2174,Trigonella uncata Boiss. & Noe,Ban Methi,FABACEAE,Ban Methi,,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003355&column=szBarcode,BSI,SOURCE_ONLY,False,1808,
PLANT-2175,Triphasia trifolia (Burm.f.) P.Wilson,Cheeninaranghi,RUTACEAE,Cheeninaranghi,,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000009835&column=szBarcode,BSI,SOURCE_ONLY,False,1809,
PLANT-2176,Triumfetta semitriloba L.,Burweed (Eng.),TILIACEAE,Burweed (Eng.),,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000013825&column=szBarcode,BSI,SOURCE_ONLY,False,1810,
PLANT-2177,Tulipa stellata Hook.,Meethi; Suranjan,LILIACEAE,Meethi; Suranjan,,,,Whole Plant,Herb,F,,,NMPB,SOURCE_ONLY,False,,912
PLANT-2178,Turraea villosa Benn.,Pandre (Mar.),MELIACEAE,Pandre (Mar.),,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000009868&column=szBarcode,BSI,SOURCE_ONLY,False,1811,
PLANT-2179,Tussilago farfara L.,Watpan,ASTERACEAE,Watpan,,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000009335&column=szBarcode,BSI,SOURCE_ONLY,False,1812,
PLANT-2180,Tylophora fasciculata Ham. ex Wight,"Bhindodi, Bhui-dari (Bombay)",ASCLEPIADACEAE,"Bhindodi, Bhui-dari (Bombay)",,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000009480&column=szBarcode,BSI,SOURCE_ONLY,False,1813,
PLANT-2181,Tylophora indica (Burm.f.) Merr.,"Jangli-pikvam, Antamul",ASCLEPIADACEAE,"Jangli-pikvam, Antamul; Antamul,; Country; Ipecacuahna",Ayurveda,,,Root,Climber,AFHS,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000009476&column=szBarcode,BSI+NMPB,HIGH,False,1814,913
PLANT-2182,Tylophora tenuis Blume,Nanjaruppan (Tam. & Mal.),ASCLEPIADACEAE,Nanjaruppan (Tam. & Mal.),,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000009478&column=szBarcode,BSI,SOURCE_ONLY,False,1815,
PLANT-2183,"Typha elephantina Grah., non Roxb.; [= T. australis K.Schum. & Thonn.]",Anaikkorai,TYPHACEAE,Anaikkorai; Potagala,Ayurveda,,,Root,Herb,AFS,Potagala,,NMPB,SOURCE_ONLY,False,,914
PLANT-2184,Typhonium trilobatum (L.) Schott,Karunai; kizhangu,ARACEAE,Karunai; kizhangu,,,,Root,Herb,FS,,,NMPB,SOURCE_ONLY,False,,915
PLANT-2185,Uncaria gambier Thwaites,Kath,RUBIACEAE,Kath,Ayurveda,,,Bark (Stem),Climber,AS,,,NMPB,SOURCE_ONLY,False,,916
PLANT-2186,Uncaria gambir (Hunt) Roxb.,Kath-kutha,RUBIACEAE,Kath-kutha,,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000009372&column=szBarcode,BSI,SOURCE_ONLY,False,1816,
PLANT-2187,Uraria crinita Desv.,Dieng-kha-riu (Khasi Hills),FABACEAE,Dieng-kha-riu (Khasi Hills),,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003329&column=szBarcode,BSI,SOURCE_ONLY,False,1817,
PLANT-2188,Uraria lagopodioides (L.) Desv.,Pithran,FABACEAE,Pithran; Kalasi,Ayurveda,,,Leaf,Herb,AFSU,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003328&column=szBarcode,BSI+NMPB,HIGH,False,1818,917
PLANT-2189,Uraria picta (Jacq.) Desv. ex DC.,"Dabra, Pithavan",FABACEAE,"Dabra, Pithavan; Prshniparni; Prsniparni",Ayurveda,,,Root,Herb,AFST,Prsniparni,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003330&column=szBarcode,BSI+NMPB,HIGH,False,1819,918
PLANT-2190,Uraria rufescens (DC.) Schindl.,Salaparni (Sans.),FABACEAE,Salaparni (Sans.); Kalasi (Subs.),Ayurveda,,,Root,Herb,AF,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003327&column=szBarcode,BSI+NMPB,HIGH,False,1820,919
PLANT-2191,Urena lobata L.,"Bachita, Unga",MALVACEAE,"Bachita, Unga",,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000013838&column=szBarcode,BSI,SOURCE_ONLY,False,1821,
PLANT-2192,Urena repanda Roxb. ex Sm.,Jatjotiya (Oriya),MALVACEAE,Jatjotiya (Oriya),,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000013836&column=szBarcode,BSI,SOURCE_ONLY,False,1822,
PLANT-2193,Urena sinuata L.,"Kunjuya, Lotloti",MALVACEAE,"Kunjuya, Lotloti",,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000013837&column=szBarcode,BSI,SOURCE_ONLY,False,1823,
PLANT-2194,Urgenia indica (Roxb.) Kunth,"Jangli piyaz, Ban piyazi",LILIACEAE,"Jangli piyaz, Ban piyazi",,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000002956&column=szBarcode,BSI,SOURCE_ONLY,False,1824,
PLANT-2195,Urginea indica (Roxb) Kunth. [=,"Janglipyaz,; White; squills",LILIACEAE,"Janglipyaz,; White; squills",Ayurveda,,,Root,Herb,ASU,,,NMPB,SOURCE_ONLY,False,,920
PLANT-2196,Urtica dioica L.,Bichhu booti,URTICACEAE,Bichhu booti; Nettle,Ayurveda,,,Leaf,Herb,AHW,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000013393&column=szBarcode,BSI+NMPB,HIGH,False,1825,921
PLANT-2197,Urtica parviflora Roxb.,Paharah-bichuti,URTICACEAE,Paharah-bichuti,,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000013395&column=szBarcode,BSI,SOURCE_ONLY,False,1826,
PLANT-2198,Utricularia bifida L.,Chotajhangi (Beng.),LENTIBULARIACEAE,Chotajhangi (Beng.),,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000009089&column=szBarcode,BSI,SOURCE_ONLY,False,1827,
PLANT-2199,Uvaria narum (Dunal) Blume,Pulichan (Tam.),ANNONACEAE,Pulichan (Tam.),,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000013907&column=szBarcode,BSI,SOURCE_ONLY,False,1828,
PLANT-2200,Vaccaria pyramidata Medik.,"Musna, Sabuni",CARYOPHYLLACEAE,"Musna, Sabuni",,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000013968&column=szBarcode,BSI,SOURCE_ONLY,False,1829,
PLANT-2201,Valeriana dubia Bunge,Common Valerian (Eng.),VALERIANACEAE,Common Valerian (Eng.),,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000009495&column=szBarcode,BSI,SOURCE_ONLY,False,1830,
PLANT-2202,Valeriana hardwickii Wall.,"Tagger, Shumeo",VALERIANACEAE,"Tagger, Shumeo; Tagar-ganth,; Nihani",Ayurveda,,,"Root,; Fruit (Seed)",Herb,AU,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000009497&column=szBarcode,BSI+NMPB,HIGH,False,1831,922
PLANT-2203,Valeriana jatamansi Jones,Mushkbala,VALERIANACEAE,"Mushkbala; Musakbal; a, Tagar; Tagara",Ayurveda,,,"Root,; Whole Plant",Herb,AF,Tagara,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000009498&column=szBarcode,BSI+NMPB,HIGH,False,1832,923
PLANT-2204,Valeriana pyrolaefolia Decne.,Mushkaba; la (Subs.),VALERIANACEAE,Mushkaba; la (Subs.); Names,Ayurveda,,,Root,Herb,ATag **,Names,,NMPB,SOURCE_ONLY,False,,924
PLANT-2205,Vallaris solanacea (Roth) Kuntze,"Ramsar, Chamari-ki-vel",APOCYNACEAE,"Ramsar, Chamari-ki-vel",,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000009455&column=szBarcode,BSI,SOURCE_ONLY,False,1833,
PLANT-2206,Vanda spathulata (L.) Spreng.,Ponnamponmarva (Mal.),ORCHIDACEAE,Ponnamponmarva (Mal.),,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000002971&column=szBarcode,BSI,SOURCE_ONLY,False,1834,
PLANT-2207,Vanda tessellata (Roxb.) Hook. ex G.Don,"Banda, Nai",ORCHIDACEAE,"Banda, Nai; Rasna",Ayurveda,,,Root,Herb,AFSU,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000002972&column=szBarcode,BSI+NMPB,HIGH,False,1835,925
PLANT-2208,Vateria indica L.,"Safed domar, Kahruba",DIPTEROCARPACEAE,"Safed domar, Kahruba; Mandadhup; a, Dupa; Saraja",Ayurveda,,,Root,Tree,AFSU,Saraja,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000013847&column=szBarcode,BSI+NMPB,HIGH,False,1836,926
PLANT-2209,Ventilago denticulata Willd.,"Pitti, Raidhani",RHAMNACEAE,"Pitti, Raidhani",,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003472&column=szBarcode,BSI,SOURCE_ONLY,False,1837,
PLANT-2210,Ventilago madraspatana Gaertn.,Pitti,RHAMNACEAE,Pitti,Ayurveda,,,"Root, Stem",Climber,AFS,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003473&column=szBarcode,BSI+NMPB,HIGH,False,1838,927
PLANT-2211,Verbascum chinense (L.) Santapau,Gadartambaku,SCROPHULARIACEAE,Gadartambaku,,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000013274&column=szBarcode,BSI,SOURCE_ONLY,False,1839,
PLANT-2212,Verbascum thapsus L.,"Gidar tamaku, Ban tamaku",SCROPHULARIACEAE,"Gidar tamaku, Ban tamaku",,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000013277&column=szBarcode,BSI,SOURCE_ONLY,False,1840,
PLANT-2213,Vernonia arborea Buch.-Ham.,Shutthi (Tam.),ASTERACEAE,Shutthi (Tam.),,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000009312&column=szBarcode,BSI,SOURCE_ONLY,False,1841,
PLANT-2214,Vernonia cinerea (L.) Less.; [= V. conyzoides DC.],Dandotpala,ASTERACEAE,Dandotpala; Sahadevi,Ayurveda,,,"Leaf, Root,; Fruit (Seed)",Herb,AFSTU,Sahadevi,,NMPB,SOURCE_ONLY,False,,928
PLANT-2215,Vernonia cineria (L.) Less.,Sahadevi,ASTERACEAE,Sahadevi,,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000009313&column=szBarcode,BSI,SOURCE_ONLY,False,1842,
PLANT-2216,Vernonia squarrosa (D.Don) Less.,Grey Vernonia (Eng.),ASTERACEAE,Grey Vernonia (Eng.),,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000009315&column=szBarcode,BSI,SOURCE_ONLY,False,1843,
PLANT-2217,Veronica anagallis-aquatica L.,Titlokia (U.P.),SCROPHULARIACEAE,Titlokia (U.P.),,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000008746&column=szBarcode,BSI,SOURCE_ONLY,False,1844,
PLANT-2218,Veronica arvensis L.,Corn speedwell (Eng.),SCROPHULARIACEAE,Corn speedwell (Eng.),,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000008749&column=szBarcode,BSI,SOURCE_ONLY,False,1845,
PLANT-2219,Veronica beccabunga L.,Brooklime (Eng.),SCROPHULARIACEAE,Brooklime (Eng.),,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000008748&column=szBarcode,BSI,SOURCE_ONLY,False,1846,
PLANT-2220,Vetiveria zizanioides (L.) Roberty,"Khasa, Bena",POACEAE,"Khasa, Bena; Lavancha,; Khas,; Vettiver; Usira",Ayurveda,,,Root,Herb,AFHSTU,Usira,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003170&column=szBarcode,BSI+NMPB,HIGH,False,1847,929
PLANT-2221,Viburnum foetidum Wall.,Dieng-soh-leng (Khasi Hills),CAPRIFOLIACEAE,Dieng-soh-leng (Khasi Hills),,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000009536&column=szBarcode,BSI,SOURCE_ONLY,False,1848,
PLANT-2222,Vicia faba L.,"Bakla, Kala matar",FABACEAE,"Bakla, Kala matar",,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003332&column=szBarcode,BSI,SOURCE_ONLY,False,1849,
PLANT-2223,Vicia hirsuta (L.) S.F.Gray,"Jhunjhuni ankari, Mun-muna",FABACEAE,"Jhunjhuni ankari, Mun-muna",,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003334&column=szBarcode,BSI,SOURCE_ONLY,False,1850,
PLANT-2224,Vicia sativa L.,Narrow-Leaved Vetch (Eng.),FABACEAE,Narrow-Leaved Vetch (Eng.),,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003331&column=szBarcode,BSI,SOURCE_ONLY,False,1851,
PLANT-2225,Vigna aconitifolia (Jacq.) Marechal,"Moth, Bhringga",FABACEAE,"Moth, Bhringga",,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003308&column=szBarcode,BSI,SOURCE_ONLY,False,1852,
PLANT-2226,Vigna mungo (L.) Hepper,Urd,FABACEAE,Urd,Ayurveda,,,Fruit (Seed),Herb,AFS,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003307&column=szBarcode,BSI+NMPB,HIGH,False,1853,930
PLANT-2227,Vigna radiata (L.) Wilczek,"Mung, Pessara",FABACEAE,"Mung, Pessara; Masha",Ayurveda,,,"Root, Fruit; (Seed)",Herb,AF,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003306&column=szBarcode,BSI+NMPB,HIGH,False,1854,931
PLANT-2228,Vigna sublobata (Roxb.) Babu & Sharma; [= V. radiata (L.) Wilez; var. sublobata (Roxb.) Verdc.],Masaparni,FABACEAE,Masaparni,Ayurveda,,,"Root,; Fruit (Seed)",Herb,AS,,,NMPB,SOURCE_ONLY,False,,932
PLANT-2229,Vigna trilobata (L.) Verdcourt,"Mugam, Trianguli",FABACEAE,"Mugam, Trianguli",,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003309&column=szBarcode,BSI,SOURCE_ONLY,False,1855,
PLANT-2230,Vigna umbellata (Thunb.) Ohwi & Ohashi,"Sutri, Ghurush",FABACEAE,"Sutri, Ghurush",,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003305&column=szBarcode,BSI,SOURCE_ONLY,False,1856,
PLANT-2231,Vigna unguiculata (L.) Walp.,"Lobia, Riantshi",FABACEAE,"Lobia, Riantshi",,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003304&column=szBarcode,BSI,SOURCE_ONLY,False,1857,
PLANT-2232,Vigna vexillata (L.) A.Rich.,Kattupayar,FABACEAE,Kattupayar,Ayurveda,,,Root,Herb,A,,,NMPB,SOURCE_ONLY,False,,933
PLANT-2233,Vincetoxicum album (Mill.) Asch.,Swallow-Wort (Eng.),ASCLEPIADACEAE,Swallow-Wort (Eng.),,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000009258&column=szBarcode,BSI,SOURCE_ONLY,False,1858,
PLANT-2234,Viola biflora L.,"Banfsa, Dundi Birali",VIOLACEAE,"Banfsa, Dundi Birali",,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000013983&column=szBarcode,BSI,SOURCE_ONLY,False,1859,
PLANT-2235,Viola canescens Wall.,Banafasha,VIOLACEAE,Banafasha,,,,Flower,Herb,F,,,NMPB,SOURCE_ONLY,False,,934
PLANT-2236,Viola cinerea Boiss.,Banafasha; phool,VIOLACEAE,Banafasha; phool,Ayurveda,,,"Flower, Leaf,; Whole Plant",Herb,A,,,NMPB,SOURCE_ONLY,False,,935
PLANT-2237,Viola cineria Boiss.,Jinkobanafsha (Guj.),VIOLACEAE,Jinkobanafsha (Guj.),,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000013977&column=szBarcode,BSI,SOURCE_ONLY,False,1860,
PLANT-2238,Viola diffusa Ging.,Spreding white violet (Eng.),VIOLACEAE,Spreding white violet (Eng.),,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000013981&column=szBarcode,BSI,SOURCE_ONLY,False,1861,
PLANT-2239,Viola odorata L.,Banafasha,VIOLACEAE,Banafasha,Ayurveda,,,Flower,Herb,AFHU,,,NMPB,SOURCE_ONLY,False,,936
PLANT-2240,Viola patrinii Ging,China violet (Eng.),VIOLACEAE,China violet (Eng.),,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000013982&column=szBarcode,BSI,SOURCE_ONLY,False,1862,
PLANT-2241,Viola pilosa Blume,Banafshah,VIOLACEAE,Banafshah; Banafasha,Ayurveda,,,Flower,Herb,AF,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000013980&column=szBarcode,BSI+NMPB,HIGH,False,1863,937
PLANT-2242,Viola sylvestris Lam.,Wood violet (Eng.),VIOLACEAE,Wood violet (Eng.),,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000013979&column=szBarcode,BSI,SOURCE_ONLY,False,1864,
PLANT-2243,Viola tricolor L.,Garden Pansey (Eng.),VIOLACEAE,Garden Pansey (Eng.),,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000013978&column=szBarcode,BSI,SOURCE_ONLY,False,1865,
PLANT-2244,Viscum articulatum Burm.f.,"Budu, Pand",LORANTHACEAE,"Budu, Pand",,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000009103&column=szBarcode,BSI,SOURCE_ONLY,False,1866,
PLANT-2245,Viscum monoicum Roxb. ex DC.,Kuchle-ka-malang,LORANTHACEAE,Kuchle-ka-malang,,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000009105&column=szBarcode,BSI,SOURCE_ONLY,False,1867,
PLANT-2246,Viscum orientale Willd.,Baandaa,LORANTHACEAE,Baandaa,,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000009104&column=szBarcode,BSI,SOURCE_ONLY,False,1868,
PLANT-2247,Vitex agnus-castus L.,Monk's Pepper-Tree (Eng.),VERBENACEAE,Monk's Pepper-Tree (Eng.); Chaste tree,,,,Fruit,Shrub,HU,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000013289&column=szBarcode,BSI+NMPB,HIGH,False,1869,938
PLANT-2248,Vitex altissima L.f.,Myrole,VERBENACEAE,Myrole; Names,,,,Whole Plant,Tree,FSTag **,Names,,NMPB,SOURCE_ONLY,False,,939
PLANT-2249,Vitex glabrata R.Br.,Bhadu (Bihar),VERBENACEAE,Bhadu (Bihar),,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000013280&column=szBarcode,BSI,SOURCE_ONLY,False,1870,
PLANT-2250,Vitex leucoxylon L.f.,Sherus (Mar.),VERBENACEAE,Sherus (Mar.),,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000013281&column=szBarcode,BSI,SOURCE_ONLY,False,1871,
PLANT-2251,Vitex negundo L.,"Nirgundi, Sambhalu (Punjabi)",VERBENACEAE,"Nirgundi, Sambhalu (Punjabi); Neergundi; Nirgundi,; Renuka",Ayurveda,,,"Fruit, Leaf,; Root, Fruit; (Seed)",Shrub,AFSTU,"Nirgundi,; Renuka",https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000013287&column=szBarcode,BSI+NMPB,HIGH,False,1872,940
PLANT-2252,Vitex peduncularis Wall. ex Schauer,"Minjurgorwa, Nagpheni",VERBENACEAE,"Minjurgorwa, Nagpheni",,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000013283&column=szBarcode,BSI,SOURCE_ONLY,False,1873,
PLANT-2253,Vitex pinnata L.,Nowlieragu (Tel.),VERBENACEAE,Nowlieragu (Tel.),,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000013286&column=szBarcode,BSI,SOURCE_ONLY,False,1874,
PLANT-2254,Vitex trifolia L.,"Pani-ki-sanbhalu, Sufed-sanbhalu",VERBENACEAE,"Pani-ki-sanbhalu, Sufed-sanbhalu",,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000013291&column=szBarcode,BSI,SOURCE_ONLY,False,1875,
PLANT-2255,Vitis vinifera L.,Angur dakh,VITACEAE,Angur dakh; Draksh; Draksa,Ayurveda,,,Fruit,Climber,AFSTU,Draksa,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003428&column=szBarcode,BSI+NMPB,HIGH,False,1876,941
PLANT-2256,Wagatea spicata Dalzell,Wakeri (Mar.),CAESALPINIACEAE,Wakeri (Mar.),,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003408&column=szBarcode,BSI,SOURCE_ONLY,False,1877,
PLANT-2257,Walsura trifoliata (A.Juss.) Harms,Valsura,MELIACEAE,Valsura,,,,Whole Plant,Tree,FS,,,NMPB,SOURCE_ONLY,False,,942
PLANT-2258,Waltheria indica L.,Khar dudhi (Beng.),STERCULIACEAE,Khar dudhi (Beng.),,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000013933&column=szBarcode,BSI,SOURCE_ONLY,False,1878,
PLANT-2259,Wattakaka volubilis (L.) Stapf,Nak-chhikni,ASCLEPIADACEAE,Nak-chhikni,,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000009483&column=szBarcode,BSI,SOURCE_ONLY,False,1879,
PLANT-2260,Wedelia biflora (L.) DC.,Sonki (Beng.),ASTERACEAE,Sonki (Beng.),,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000009326&column=szBarcode,BSI,SOURCE_ONLY,False,1880,
PLANT-2261,Wedelia chinensis (Osbeck) Merr.,"Bhanra, Bhangra",ASTERACEAE,"Bhanra, Bhangra; Bhangra",Ayurveda,,,Leaf,Herb,AF,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000009324&column=szBarcode,BSI+NMPB,HIGH,False,1881,943
PLANT-2262,Wedelia wallichii Less.,Parbatijeera (Oriya),ASTERACEAE,Parbatijeera (Oriya),,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000009325&column=szBarcode,BSI,SOURCE_ONLY,False,1882,
PLANT-2263,Wikstroemia indica (L.) C.A.Mey.,Small-Leaf Salago (Eng.),THYMELAEACEAE,Small-Leaf Salago (Eng.),,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000009152&column=szBarcode,BSI,SOURCE_ONLY,False,1883,
PLANT-2264,Withania coagulans (Stocks) Dunal,"Akri, Punir",SOLANACEAE,"Akri, Punir; Paneer- dodi",Ayurveda,,,Fruit,Shrub,AU,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000009183&column=szBarcode,BSI+NMPB,HIGH,False,1884,944
PLANT-2265,Withania somnifera (L.) Dunal,"Punir, Asgandh",SOLANACEAE,"Punir, Asgandh; Ashwagandha,; Asgandha; Asvagandha",Ayurveda,,,"Root,; Whole Plant",Shrub,AFHSTU,Asvagandha,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000009182&column=szBarcode,BSI+NMPB,HIGH,False,1885,945
PLANT-2266,Woodfordia fruticosa (L.) Kurz,"Dhai, Dhava",LYTHRACEAE,"Dhai, Dhava; Dhaiphool,; Dhavadiphool; Dhataki",Ayurveda,,,"Bark (Stem),; Flower",Shrub,AFSTU,Dhataki,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000013792&column=szBarcode,BSI+NMPB,HIGH,False,1886,946
PLANT-2267,Wrightia arborea (Dennst.) Mabb.,Kutajah,APOCYNACEAE,Kutajah,Ayurveda,,,"Fruit (Seed),; Bark (Stem)",Tree,AF,,,NMPB,SOURCE_ONLY,False,,947
PLANT-2268,Wrightia tinctoria R.Br.,"Indrajau, Mitha-indrajau",APOCYNACEAE,"Indrajau, Mitha-indrajau; Indrajau",Ayurveda,,,"Leaf,; Fruit (Seed),; Bark (Stem)",Tree,AFHSU,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000009462&column=szBarcode,BSI+NMPB,HIGH,False,1887,948
PLANT-2269,Wrightia tomentosa (Roxb.) Roem. & Schult.,"Dudhi, Dharauli",APOCYNACEAE,"Dudhi, Dharauli",,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000009463&column=szBarcode,BSI,SOURCE_ONLY,False,1888,
PLANT-2270,Xanthium strumarium L.,"Banokra, Gokhru",ASTERACEAE,"Banokra, Gokhru",,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000009332&column=szBarcode,BSI,SOURCE_ONLY,False,1889,
PLANT-2271,Xeromphis spinosa (Thunb.) Keay,Mainphal,RUBIACEAE,Mainphal,,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000009389&column=szBarcode,BSI,SOURCE_ONLY,False,1890,
PLANT-2272,Xeromphis uliginosa (Retz.) Maheshw.,"Pindalu, Panar",RUBIACEAE,"Pindalu, Panar",,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000009392&column=szBarcode,BSI,SOURCE_ONLY,False,1891,
PLANT-2273,Ximenia americana L.,Kondanakkera (Tel.),OLACACEAE,Kondanakkera (Tel.),,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000009857&column=szBarcode,BSI,SOURCE_ONLY,False,1892,
PLANT-2274,Xylia xylocarpa (Roxb.) Taub.,"Jambu, Suria",MIMOSACEAE,"Jambu, Suria; Trumullu",Ayurveda,,,Bark (Stem),Tree,AF,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003459&column=szBarcode,BSI+NMPB,HIGH,False,1893,949
PLANT-2275,Yucca aloifolia L.,Adam's Needle (Eng.),LILIACEAE,Adam's Needle (Eng.),,,,,,,,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000002954&column=szBarcode,BSI,SOURCE_ONLY,False,1894,
